group_id,context,representative_tag,member_count,total_occurrences,members,member_occurrences
15444,micro_tags,meditative space,1,2,meditative space,meditative space:2
15445,micro_tags,medium puzzles,1,2,medium puzzles,medium puzzles:2
15446,micro_tags,medium settings,1,2,medium settings,medium settings:2
15447,micro_tags,mega man,1,2,mega man,mega man:2
15448,micro_tags,mega man vibes,1,2,mega man vibes,mega man vibes:2
15449,micro_tags,megacity,1,2,megacity,megacity:2
15450,micro_tags,megaman clone,2,2,mega man clone | megaman clone,mega man clone:1; megaman clone:1
15451,micro_tags,megaman inspired,1,2,megaman inspired,megaman inspired:2
15452,micro_tags,megaman style,1,2,megaman style,megaman style:2
15453,micro_tags,meh ending,1,2,meh ending,meh ending:2
15454,micro_tags,melancholic music,1,2,melancholic music,melancholic music:2
15455,micro_tags,melee attacks,1,2,melee attacks,melee attacks:2
15456,micro_tags,melee build,1,2,melee build,melee build:2
15457,micro_tags,melee mechanics,1,2,melee mechanics,melee mechanics:2
15458,micro_tags,melee spam,1,2,melee spam,melee spam:2
15459,micro_tags,mellow vibes,1,2,mellow vibes,mellow vibes:2
15460,micro_tags,meme humor,2,2,meme humor | memes humor,meme humor:1; memes humor:1
15461,micro_tags,meme references,2,2,meme references | memes references,meme references:1; memes references:1
15462,micro_tags,memes,1,2,memes,memes:2
15463,micro_tags,memorable art,1,2,memorable art,memorable art:2
15464,micro_tags,memorable gameplay,1,2,memorable gameplay,memorable gameplay:2
15465,micro_tags,memorable lines,1,2,memorable lines,memorable lines:2
15466,micro_tags,memorization challenge,1,2,memorization challenge,memorization challenge:2
15467,micro_tags,memory aid,1,2,memory aid,memory aid:2
15468,micro_tags,memory fragments,1,2,memory fragments,memory fragments:2
15469,micro_tags,memory game,1,2,memory game,memory game:2
15470,micro_tags,memory issues,1,2,memory issues,memory issues:2
15471,micro_tags,memory matching,1,2,memory matching,memory matching:2
15472,micro_tags,memory retrieval,1,2,memory retrieval,memory retrieval:2
15473,micro_tags,memory themes,1,2,memory themes,memory themes:2
15474,micro_tags,mental challenges,1,2,mental challenges,mental challenges:2
15475,micro_tags,mental health themes,1,2,mental health themes,mental health themes:2
15476,micro_tags,mental strain,1,2,mental strain,mental strain:2
15477,micro_tags,menu creation,1,2,menu creation,menu creation:2
15478,micro_tags,menu glitch,1,2,menu glitch,menu glitch:2
15479,micro_tags,menu glitches,1,2,menu glitches,menu glitches:2
15480,micro_tags,menu music,1,2,menu music,menu music:2
15481,micro_tags,menu overhaul,1,2,menu overhaul,menu overhaul:2
15482,micro_tags,mercenaries,1,2,mercenaries,mercenaries:2
15483,micro_tags,mercenary life,1,2,mercenary life,mercenary life:2
15484,micro_tags,mercenary tactics,1,2,mercenary tactics,mercenary tactics:2
15485,micro_tags,merchant interactions,1,2,merchant interactions,merchant interactions:2
15486,micro_tags,merchant trading,1,2,merchant trading,merchant trading:2
15487,micro_tags,message delivery,1,2,message delivery,message delivery:2
15488,micro_tags,messing around,1,2,messing around,messing around:2
15489,micro_tags,messy launch,1,2,messy launch,messy launch:2
15490,micro_tags,messy story,1,2,messy story,messy story:2
15491,micro_tags,meta horror,1,2,meta horror,meta horror:2
15492,micro_tags,meta puzzles,1,2,meta puzzles,meta puzzles:2
15493,micro_tags,metagaming,1,2,metagaming,metagaming:2
15494,micro_tags,metal music,1,2,metal music,metal music:2
15495,micro_tags,metal vibes,1,2,metal vibes,metal vibes:2
15496,micro_tags,methodical approach,1,2,methodical approach,methodical approach:2
15497,micro_tags,methodical combat,1,2,methodical combat,methodical combat:2
15498,micro_tags,methodical exploration,1,2,methodical exploration,methodical exploration:2
15499,micro_tags,methodical play,1,2,methodical play,methodical play:2
15500,micro_tags,methodical strategy,1,2,methodical strategy,methodical strategy:2
15501,micro_tags,methodical thinking,1,2,methodical thinking,methodical thinking:2
15502,micro_tags,metroid inspired,1,2,metroid inspired,metroid inspired:2
15503,micro_tags,metroid vibes,1,2,metroid vibes,metroid vibes:2
15504,micro_tags,mid 2000s design,1,2,mid 2000s design,mid 2000s design:2
15505,micro_tags,mid 90s,1,2,mid 90s,mid 90s:2
15506,micro_tags,mid experience,1,2,mid experience,mid experience:2
15507,micro_tags,mid quality,1,2,mid quality,mid quality:2
15508,micro_tags,middle of the pack,1,2,middle of the pack,middle of the pack:2
15509,micro_tags,midi support,1,2,midi support,midi support:2
15510,micro_tags,mild challenge,1,2,mild challenge,mild challenge:2
15511,micro_tags,mild horror,1,2,mild horror,mild horror:2
15512,micro_tags,military action,1,2,military action,military action:2
15513,micro_tags,military conflict,1,2,military conflict,military conflict:2
15514,micro_tags,military narrative,1,2,military narrative,military narrative:2
15515,micro_tags,military planning,1,2,military planning,military planning:2
15516,micro_tags,millennial humor,1,2,millennial humor,millennial humor:2
15517,micro_tags,mind boggling,1,2,mind boggling,mind boggling:2
15518,micro_tags,mind challenge,1,2,mind challenge,mind challenge:2
15519,micro_tags,mind numbing,1,2,mind numbing,mind numbing:2
15520,micro_tags,mind reading,1,2,mind reading,mind reading:2
15521,micro_tags,mindful play,1,2,mindful play,mindful play:2
15522,micro_tags,mindless action,1,2,mindless action,mindless action:2
15523,micro_tags,mindless grinding,1,2,mindless grinding,mindless grinding:2
15524,micro_tags,mindless shooting,1,2,mindless shooting,mindless shooting:2
15525,micro_tags,minesweeper,1,2,minesweeper,minesweeper:2
15526,micro_tags,minesweeper variant,1,2,minesweeper variant,minesweeper variant:2
15527,micro_tags,mini boss,1,2,mini boss,mini boss:2
15528,micro_tags,mini metroidvania,1,2,mini metroidvania,mini metroidvania:2
15529,micro_tags,minigame focus,1,2,minigame focus,minigame focus:2
15530,micro_tags,minigame fun,1,2,minigame fun,minigame fun:2
15531,micro_tags,minigame overload,1,2,minigame overload,minigame overload:2
15532,micro_tags,minimal explanation,1,2,minimal explanation,minimal explanation:2
15533,micro_tags,minimal hud,1,2,minimal hud,minimal hud:2
15534,micro_tags,minimal interest,1,2,minimal interest,minimal interest:2
15535,micro_tags,minimal lore,1,2,minimal lore,minimal lore:2
15536,micro_tags,minimal plot,1,2,minimal plot,minimal plot:2
15537,micro_tags,minimal variety,1,2,minimal variety,minimal variety:2
15538,micro_tags,minimalist RPG,1,2,minimalist RPG,minimalist RPG:2
15539,micro_tags,minimalist aesthetic,2,2,minimalist aesthetic | minimalistic aesthetic,minimalist aesthetic:1; minimalistic aesthetic:1
15540,micro_tags,minimalist horror,1,2,minimalist horror,minimalist horror:2
15541,micro_tags,minimalist visuals,1,2,minimalist visuals,minimalist visuals:2
15542,micro_tags,minimap issues,2,2,mini map issues | minimap issues,mini map issues:1; minimap issues:1
15543,micro_tags,mining sim,1,2,mining sim,mining sim:2
15544,micro_tags,mining simulator,1,2,mining simulator,mining simulator:2
15545,micro_tags,minion mechanics,1,2,minion mechanics,minion mechanics:2
15546,micro_tags,minor changes,1,2,minor changes,minor changes:2
15547,micro_tags,mischievous,1,2,mischievous,mischievous:2
15548,micro_tags,misleading trailer,1,2,misleading trailer,misleading trailer:2
15549,micro_tags,missable items,1,2,missable items,missable items:2
15550,micro_tags,missile command,1,2,missile command,missile command:2
15551,micro_tags,missing textures,1,2,missing textures,missing textures:2
15552,micro_tags,missing words,1,2,missing words,missing words:2
15553,micro_tags,mission boredom,1,2,mission boredom,mission boredom:2
15554,micro_tags,mission briefings,1,2,mission briefings,mission briefings:2
15555,micro_tags,mission complexity,1,2,mission complexity,mission complexity:2
15556,micro_tags,mission coordination,1,2,mission coordination,mission coordination:2
15557,micro_tags,mission flow,1,2,mission flow,mission flow:2
15558,micro_tags,mission focus,1,2,mission focus,mission focus:2
15559,micro_tags,mission length,1,2,mission length,mission length:2
15560,micro_tags,mission repetition,1,2,mission repetition,mission repetition:2
15561,micro_tags,mission structure,1,2,mission structure,mission structure:2
15562,micro_tags,mixed categories,1,2,mixed categories,mixed categories:2
15563,micro_tags,mixed elements,1,2,mixed elements,mixed elements:2
15564,micro_tags,mixed execution,1,2,mixed execution,mixed execution:2
15565,micro_tags,mixed reception,1,2,mixed reception,mixed reception:2
15566,micro_tags,mmo RPG,1,2,mmo RPG,mmo RPG:2
15567,micro_tags,mmo potential,1,2,mmo potential,mmo potential:2
15568,micro_tags,mob encounters,1,2,mob encounters,mob encounters:2
15569,micro_tags,moba,1,2,moba,moba:2
15570,micro_tags,moba experience,1,2,moba experience,moba experience:2
15571,micro_tags,moba mechanics,1,2,moba mechanics,moba mechanics:2
15572,micro_tags,mobile graphics,2,2,mobile esque graphics | mobile graphics,mobile esque graphics:1; mobile graphics:1
15573,micro_tags,mobile grind,1,2,mobile grind,mobile grind:2
15574,micro_tags,mobile inspired,1,2,mobile inspired,mobile inspired:2
15575,micro_tags,mobile integration,1,2,mobile integration,mobile integration:2
15576,micro_tags,mobile optimized,1,2,mobile optimized,mobile optimized:2
15577,micro_tags,mobile request,1,2,mobile request,mobile request:2
15578,micro_tags,mobile shenanigans,1,2,mobile shenanigans,mobile shenanigans:2
15579,micro_tags,mobile to pc,1,2,mobile to pc,mobile to pc:2
15580,micro_tags,mobility mechanics,1,2,mobility mechanics,mobility mechanics:2
15581,micro_tags,mod inspired,1,2,mod inspired,mod inspired:2
15582,micro_tags,mod origins,1,2,mod origins,mod origins:2
15583,micro_tags,modded experience,1,2,modded experience,modded experience:2
15584,micro_tags,modding required,1,2,modding required,modding required:2
15585,micro_tags,model import,1,2,model import,model import:2
15586,micro_tags,model railway,1,2,model railway,model railway:2
15587,micro_tags,moderate price,1,2,moderate price,moderate price:2
15588,micro_tags,modern UI,1,2,modern UI,modern UI:2
15589,micro_tags,modern compatibility,1,2,modern compatibility,modern compatibility:2
15590,micro_tags,modern elements,1,2,modern elements,modern elements:2
15591,micro_tags,modern feel,1,2,modern feel,modern feel:2
15592,micro_tags,modern interface,1,2,modern interface,modern interface:2
15593,micro_tags,modern life,1,2,modern life,modern life:2
15594,micro_tags,modern port,1,2,modern port,modern port:2
15595,micro_tags,modern progression,1,2,modern progression,modern progression:2
15596,micro_tags,modern sensibilities,1,2,modern sensibilities,modern sensibilities:2
15597,micro_tags,modern setting,1,2,modern setting,modern setting:2
15598,micro_tags,modern soundtrack,1,2,modern soundtrack,modern soundtrack:2
15599,micro_tags,modern touches,1,2,modern touches,modern touches:2
15600,micro_tags,modest beginnings,1,2,modest beginnings,modest beginnings:2
15601,micro_tags,modest experience,1,2,modest experience,modest experience:2
15602,micro_tags,modest price,1,2,modest price,modest price:2
15603,micro_tags,modification,1,2,modification,modification:2
15604,micro_tags,modular assets,1,2,modular assets,modular assets:2
15605,micro_tags,modular builds,1,2,modular builds,modular builds:2
15606,micro_tags,modulation,1,2,modulation,modulation:2
15607,micro_tags,module complexity,1,2,module complexity,module complexity:2
15608,micro_tags,module upgrades,1,2,module upgrades,module upgrades:2
15609,micro_tags,moege,1,2,moege,moege:2
15610,micro_tags,momentum challenge,1,2,momentum challenge,momentum challenge:2
15611,micro_tags,momentum focus,1,2,momentum focus,momentum focus:2
15612,micro_tags,momentum physics,1,2,momentum physics,momentum physics:2
15613,micro_tags,monster AI,1,2,monster AI,monster AI:2
15614,micro_tags,monster abilities,1,2,monster abilities,monster abilities:2
15615,micro_tags,monster collection,1,2,monster collection,monster collection:2
15616,micro_tags,monster defense,1,2,monster defense,monster defense:2
15617,micro_tags,monster diversity,1,2,monster diversity,monster diversity:2
15618,micro_tags,monster fighting,1,2,monster fighting,monster fighting:2
15619,micro_tags,monster fights,1,2,monster fights,monster fights:2
15620,micro_tags,monster hunt,1,2,monster hunt,monster hunt:2
15621,micro_tags,monster interactions,1,2,monster interactions,monster interactions:2
15622,micro_tags,monster taming,1,2,monster taming,monster taming:2
15623,micro_tags,monster trucks,1,2,monster trucks,monster trucks:2
15624,micro_tags,monstrous forces,1,2,monstrous forces,monstrous forces:2
15625,micro_tags,monthly updates,1,2,monthly updates,monthly updates:2
15626,micro_tags,mood setting,1,2,mood setting,mood setting:2
15627,micro_tags,moody,1,2,moody,moody:2
15628,micro_tags,moody ambiance,1,2,moody ambiance,moody ambiance:2
15629,micro_tags,moody visuals,1,2,moody visuals,moody visuals:2
15630,micro_tags,moon setting,2,2,moon like setting | moon setting,moon like setting:1; moon setting:1
15631,micro_tags,moral dilemma,1,2,moral dilemma,moral dilemma:2
15632,micro_tags,moral themes,1,2,moral themes,moral themes:2
15633,micro_tags,morally gray,1,2,morally gray,morally gray:2
15634,micro_tags,mortality themes,1,2,mortality themes,mortality themes:2
15635,micro_tags,mosaic puzzles,1,2,mosaic puzzles,mosaic puzzles:2
15636,micro_tags,moscow,1,2,moscow,moscow:2
15637,micro_tags,mother daughter,1,2,mother daughter,mother daughter:2
15638,micro_tags,mothership,1,2,mothership,mothership:2
15639,micro_tags,motion blur,1,2,motion blur,motion blur:2
15640,micro_tags,motion sickness free,1,2,motion sickness free,motion sickness free:2
15641,micro_tags,motivation,1,2,motivation,motivation:2
15642,micro_tags,motivational,1,2,motivational,motivational:2
15643,micro_tags,motogp,1,2,motogp,motogp:2
15644,micro_tags,motorcycle,1,2,motorcycle,motorcycle:2
15645,micro_tags,motorcycle action,1,2,motorcycle action,motorcycle action:2
15646,micro_tags,mountain biking,1,2,mountain biking,mountain biking:2
15647,micro_tags,mountain climb,1,2,mountain climb,mountain climb:2
15648,micro_tags,mountain racing,1,2,mountain racing,mountain racing:2
15649,micro_tags,mouse bug,1,2,mouse bug,mouse bug:2
15650,micro_tags,mouse interaction,1,2,mouse interaction,mouse interaction:2
15651,micro_tags,mouse keyboard,1,2,mouse keyboard,mouse keyboard:2
15652,micro_tags,mouse precision,1,2,mouse precision,mouse precision:2
15653,micro_tags,movement abilities,1,2,movement abilities,movement abilities:2
15654,micro_tags,movement challenges,1,2,movement challenges,movement challenges:2
15655,micro_tags,movement flow,1,2,movement flow,movement flow:2
15656,micro_tags,movement fun,1,2,movement fun,movement fun:2
15657,micro_tags,movement glitches,1,2,movement glitches,movement glitches:2
15658,micro_tags,movement planning,1,2,movement planning,movement planning:2
15659,micro_tags,movement quirks,1,2,movement quirks,movement quirks:2
15660,micro_tags,movement strategy,1,2,movement strategy,movement strategy:2
15661,micro_tags,movement style,1,2,movement style,movement style:2
15662,micro_tags,movement tech,1,2,movement tech,movement tech:2
15663,micro_tags,movie like,1,2,movie like,movie like:2
15664,micro_tags,movie making,1,2,movie making,movie making:2
15665,micro_tags,movie trivia,1,2,movie trivia,movie trivia:2
15666,micro_tags,moving parts,1,2,moving parts,moving parts:2
15667,micro_tags,ms dos,1,2,ms dos,ms dos:2
15668,micro_tags,multi directional,1,2,multi directional,multi directional:2
15669,micro_tags,multi floor,1,2,multi floor,multi floor:2
15670,micro_tags,multiball chaos,1,2,multiball chaos,multiball chaos:2
15671,micro_tags,multiclassing,1,2,multiclassing,multiclassing:2
15672,micro_tags,multicultural,1,2,multicultural,multicultural:2
15673,micro_tags,multilevel design,1,2,multilevel design,multilevel design:2
15674,micro_tags,multilingual support,1,2,multilingual support,multilingual support:2
15675,micro_tags,multimedia support,1,2,multimedia support,multimedia support:2
15676,micro_tags,multiplayer beta,1,2,multiplayer beta,multiplayer beta:2
15677,micro_tags,multiplayer bugs,1,2,multiplayer bugs,multiplayer bugs:2
15678,micro_tags,multiplayer fps,1,2,multiplayer fps,multiplayer fps:2
15679,micro_tags,multiplayer frustration,1,2,multiplayer frustration,multiplayer frustration:2
15680,micro_tags,multiplayer promise,1,2,multiplayer promise,multiplayer promise:2
15681,micro_tags,multiplayer quests,1,2,multiplayer quests,multiplayer quests:2
15682,micro_tags,multiplayer shooter,1,2,multiplayer shooter,multiplayer shooter:2
15683,micro_tags,multiplayer wait,1,2,multiplayer wait,multiplayer wait:2
15684,micro_tags,multiple choices,1,2,multiple choices,multiple choices:2
15685,micro_tags,multiple classes,1,2,multiple classes,multiple classes:2
15686,micro_tags,multiple environments,1,2,multiple environments,multiple environments:2
15687,micro_tags,multiple lives,1,2,multiple lives,multiple lives:2
15688,micro_tags,multiple saves,1,2,multiple saves,multiple saves:2
15689,micro_tags,multiple timelines,1,2,multiple timelines,multiple timelines:2
15690,micro_tags,multiple views,1,2,multiple views,multiple views:2
15691,micro_tags,multiplier,1,2,multiplier,multiplier:2
15692,micro_tags,multiplier mechanics,1,2,multiplier mechanics,multiplier mechanics:2
15693,micro_tags,multiverse,1,2,multiverse,multiverse:2
15694,micro_tags,music charts,1,2,music charts,music charts:2
15695,micro_tags,music control,1,2,music control,music control:2
15696,micro_tags,music critique,1,2,music critique,music critique:2
15697,micro_tags,music customization,1,2,music customization,music customization:2
15698,micro_tags,music enjoyment,1,2,music enjoyment,music enjoyment:2
15699,micro_tags,music experimentation,2,2,music experimentation | musical experimentation,music experimentation:1; musical experimentation:1
15700,micro_tags,music feedback,2,2,music feedback | musical feedback,music feedback:1; musical feedback:1
15701,micro_tags,music fits,1,2,music fits,music fits:2
15702,micro_tags,music fusion,1,2,music fusion,music fusion:2
15703,micro_tags,music homage,2,2,music homage | musical homage,music homage:1; musical homage:1
15704,micro_tags,music import,1,2,music import,music import:2
15705,micro_tags,music improvement,1,2,music improvement,music improvement:2
15706,micro_tags,music industry,1,2,music industry,music industry:2
15707,micro_tags,music interaction,2,2,music interaction | musical interaction,music interaction:1; musical interaction:1
15708,micro_tags,music levels,1,2,music levels,music levels:2
15709,micro_tags,music library,1,2,music library,music library:2
15710,micro_tags,music overlap,1,2,music overlap,music overlap:2
15711,micro_tags,music simulation,1,2,music simulation,music simulation:2
15712,micro_tags,music theme,1,2,music theme,music theme:2
15713,micro_tags,music themes,1,2,music themes,music themes:2
15714,micro_tags,music timing,1,2,music timing,music timing:2
15715,micro_tags,music video,1,2,music video,music video:2
15716,micro_tags,musical adventure,1,2,musical adventure,musical adventure:2
15717,micro_tags,musical mechanics,1,2,musical mechanics,musical mechanics:2
15718,micro_tags,musical synergy,1,2,musical synergy,musical synergy:2
15719,micro_tags,musou gameplay,1,2,musou gameplay,musou gameplay:2
15720,micro_tags,mutant enemies,1,2,mutant enemies,mutant enemies:2
15721,micro_tags,mutant spiders,1,2,mutant spiders,mutant spiders:2
15722,micro_tags,mutation,1,2,mutation,mutation:2
15723,micro_tags,mute button,1,2,mute button,mute button:2
15724,micro_tags,mx racing,1,2,mx racing,mx racing:2
15725,micro_tags,mysterious artifact,1,2,mysterious artifact,mysterious artifact:2
15726,micro_tags,mysterious facility,1,2,mysterious facility,mysterious facility:2
15727,micro_tags,mysterious girl,1,2,mysterious girl,mysterious girl:2
15728,micro_tags,mystery vibe,1,2,mystery vibe,mystery vibe:2
15729,micro_tags,mythic storytelling,2,2,mythic storytelling | mythical storytelling,mythic storytelling:1; mythical storytelling:1
15730,micro_tags,mythical adventure,1,2,mythical adventure,mythical adventure:2
15731,micro_tags,mythical battles,1,2,mythical battles,mythical battles:2
15732,micro_tags,mythical journey,1,2,mythical journey,mythical journey:2
15733,micro_tags,mythical setting,1,2,mythical setting,mythical setting:2
15734,micro_tags,mythical story,1,2,mythical story,mythical story:2
15735,micro_tags,n64 nostalgia,1,2,n64 nostalgia,n64 nostalgia:2
15736,micro_tags,narrative absence,1,2,narrative absence,narrative absence:2
15737,micro_tags,narrative ambiguity,1,2,narrative ambiguity,narrative ambiguity:2
15738,micro_tags,narrative disarray,1,2,narrative disarray,narrative disarray:2
15739,micro_tags,narrative experience,1,2,narrative experience,narrative experience:2
15740,micro_tags,narrative fragments,1,2,narrative fragments,narrative fragments:2
15741,micro_tags,narrative framework,1,2,narrative framework,narrative framework:2
15742,micro_tags,narrative framing,1,2,narrative framing,narrative framing:2
15743,micro_tags,narrative guidance,1,2,narrative guidance,narrative guidance:2
15744,micro_tags,narrative horror,1,2,narrative horror,narrative horror:2
15745,micro_tags,narrative puzzle,1,2,narrative puzzle,narrative puzzle:2
15746,micro_tags,narrative puzzles,1,2,narrative puzzles,narrative puzzles:2
15747,micro_tags,narrative richness,1,2,narrative richness,narrative richness:2
15748,micro_tags,narrative voice,1,2,narrative voice,narrative voice:2
15749,micro_tags,nation simulation,1,2,nation simulation,nation simulation:2
15750,micro_tags,natural movement,1,2,natural movement,natural movement:2
15751,micro_tags,nature theme,1,2,nature theme,nature theme:2
15752,micro_tags,nature vibes,1,2,nature vibes,nature vibes:2
15753,micro_tags,navigational skills,1,2,navigational skills,navigational skills:2
15754,micro_tags,navy seal,1,2,navy seal,navy seal:2
15755,micro_tags,nazi enemies,1,2,nazi enemies,nazi enemies:2
15756,micro_tags,nazi zombies,1,2,nazi zombies,nazi zombies:2
15757,micro_tags,neat graphics,1,2,neat graphics,neat graphics:2
15758,micro_tags,nebula creation,2,2,nebula creation | nebulae creation,nebula creation:1; nebulae creation:1
15759,micro_tags,needs fixing,1,2,needs fixing,needs fixing:2
15760,micro_tags,needs improvement,1,2,needs improvement,needs improvement:2
15761,micro_tags,negotiation mechanics,1,2,negotiation mechanics,negotiation mechanics:2
15762,micro_tags,neighborhood,1,2,neighborhood,neighborhood:2
15763,micro_tags,neon city,1,2,neon city,neon city:2
15764,micro_tags,neon colors,1,2,neon colors,neon colors:2
15765,micro_tags,neon lit,1,2,neon lit,neon lit:2
15766,micro_tags,network errors,1,2,network errors,network errors:2
15767,micro_tags,network oversight,1,2,network oversight,network oversight:2
15768,micro_tags,network play,1,2,network play,network play:2
15769,micro_tags,network stability,1,2,network stability,network stability:2
15770,micro_tags,new abilities,1,2,new abilities,new abilities:2
15771,micro_tags,new character,1,2,new character,new character:2
15772,micro_tags,new enemies,1,2,new enemies,new enemies:2
15773,micro_tags,new music,1,2,new music,new music:2
15774,micro_tags,new perspectives,1,2,new perspectives,new perspectives:2
15775,micro_tags,new player struggle,1,2,new player struggle,new player struggle:2
15776,micro_tags,new players,1,2,new players,new players:2
15777,micro_tags,new york,1,2,new york,new york:2
15778,micro_tags,newgame,1,2,newgame,newgame:2
15779,micro_tags,newtonian physics,1,2,newtonian physics,newtonian physics:2
15780,micro_tags,next gen graphics,1,2,next gen graphics,next gen graphics:2
15781,micro_tags,ng difficulty,1,2,ng difficulty,ng difficulty:2
15782,micro_tags,nhl license,1,2,nhl license,nhl license:2
15783,micro_tags,niche product,1,2,niche product,niche product:2
15784,micro_tags,niche simulator,1,2,niche simulator,niche simulator:2
15785,micro_tags,niche software,1,2,niche software,niche software:2
15786,micro_tags,night challenges,1,2,night challenges,night challenges:2
15787,micro_tags,night sky,1,2,night sky,night sky:2
15788,micro_tags,night vision,1,2,night vision,night vision:2
15789,micro_tags,nightmare vibes,1,2,nightmare vibes,nightmare vibes:2
15790,micro_tags,nightmarish world,1,2,nightmarish world,nightmarish world:2
15791,micro_tags,nighttime setting,1,2,nighttime setting,nighttime setting:2
15792,micro_tags,nihilistic humor,1,2,nihilistic humor,nihilistic humor:2
15793,micro_tags,ninja stealth,1,2,ninja stealth,ninja stealth:2
15794,micro_tags,no animations,1,2,no animations,no animations:2
15795,micro_tags,no characters,1,2,no characters,no characters:2
15796,micro_tags,no classes,1,2,no classes,no classes:2
15797,micro_tags,no collectibles,1,2,no collectibles,no collectibles:2
15798,micro_tags,no content,1,2,no content,no content:2
15799,micro_tags,no controller,1,2,no controller,no controller:2
15800,micro_tags,no editor,1,2,no editor,no editor:2
15801,micro_tags,no fullscreen,1,2,no fullscreen,no fullscreen:2
15802,micro_tags,no goals,1,2,no goals,no goals:2
15803,micro_tags,no hit runs,1,2,no hit runs,no hit runs:2
15804,micro_tags,no interaction,1,2,no interaction,no interaction:2
15805,micro_tags,no joy,1,2,no joy,no joy:2
15806,micro_tags,no luck,1,2,no luck,no luck:2
15807,micro_tags,no management,1,2,no management,no management:2
15808,micro_tags,no maps,1,2,no maps,no maps:2
15809,micro_tags,no micro transactions,1,2,no micro transactions,no micro transactions:2
15810,micro_tags,no nonsense,1,2,no nonsense,no nonsense:2
15811,micro_tags,no offline,1,2,no offline,no offline:2
15812,micro_tags,no options,1,2,no options,no options:2
15813,micro_tags,no paywalls,1,2,no paywalls,no paywalls:2
15814,micro_tags,no purchases,1,2,no purchases,no purchases:2
15815,micro_tags,no remap,1,2,no remap,no remap:2
15816,micro_tags,no rush,1,2,no rush,no rush:2
15817,micro_tags,no saving,1,2,no saving,no saving:2
15818,micro_tags,no strategy,1,2,no strategy,no strategy:2
15819,micro_tags,no subscription,2,2,no subscription | non subscription,no subscription:1; non subscription:1
15820,micro_tags,no targeting,2,2,no targeting | non targeting,no targeting:1; non targeting:1
15821,micro_tags,no timers,1,2,no timers,no timers:2
15822,micro_tags,no violence,1,2,no violence,no violence:2
15823,micro_tags,no volume control,1,2,no volume control,no volume control:2
15824,micro_tags,no weapons,1,2,no weapons,no weapons:2
15825,micro_tags,no win condition,1,2,no win condition,no win condition:2
15826,micro_tags,noir aesthetics,1,2,noir aesthetics,noir aesthetics:2
15827,micro_tags,noir detective,1,2,noir detective,noir detective:2
15828,micro_tags,noise reduction,1,2,noise reduction,noise reduction:2
15829,micro_tags,non aaa,1,2,non aaa,non aaa:2
15830,micro_tags,non canon story,1,2,non canon story,non canon story:2
15831,micro_tags,non destructive,1,2,non destructive,non destructive:2
15832,micro_tags,non linear difficulty,1,2,non linear difficulty,non linear difficulty:2
15833,micro_tags,non simulation,1,2,non simulation,non simulation:2
15834,micro_tags,nonogram fun,1,2,nonogram fun,nonogram fun:2
15835,micro_tags,nonogram style,1,2,nonogram style,nonogram style:2
15836,micro_tags,nonsensical plot,1,2,nonsensical plot,nonsensical plot:2
15837,micro_tags,nonstop action,1,2,nonstop action,nonstop action:2
15838,micro_tags,norse setting,1,2,norse setting,norse setting:2
15839,micro_tags,north america,1,2,north america,north america:2
15840,micro_tags,nostalgia bias,2,2,nostalgia bias | nostalgic bias,nostalgia bias:1; nostalgic bias:1
15841,micro_tags,nostalgic UI,1,2,nostalgic UI,nostalgic UI:2
15842,micro_tags,nostalgic callbacks,1,2,nostalgic callbacks,nostalgic callbacks:2
15843,micro_tags,nostalgic chaos,1,2,nostalgic chaos,nostalgic chaos:2
15844,micro_tags,nostalgic feels,1,2,nostalgic feels,nostalgic feels:2
15845,micro_tags,nostalgic horror,1,2,nostalgic horror,nostalgic horror:2
15846,micro_tags,nostalgic nods,1,2,nostalgic nods,nostalgic nods:2
15847,micro_tags,nostalgic puzzles,1,2,nostalgic puzzles,nostalgic puzzles:2
15848,micro_tags,nostalgic sequel,1,2,nostalgic sequel,nostalgic sequel:2
15849,micro_tags,nostalgic series,1,2,nostalgic series,nostalgic series:2
15850,micro_tags,nostalgic theme,1,2,nostalgic theme,nostalgic theme:2
15851,micro_tags,nostalgic visits,1,2,nostalgic visits,nostalgic visits:2
15852,micro_tags,note feature,1,2,note feature,note feature:2
15853,micro_tags,notification system,1,2,notification system,notification system:2
15854,micro_tags,novel design,1,2,novel design,novel design:2
15855,micro_tags,novel gameplay,1,2,novel gameplay,novel gameplay:2
15856,micro_tags,novelty game,1,2,novelty game,novelty game:2
15857,micro_tags,npcs,1,2,npcs,npcs:2
15858,micro_tags,nuanced characters,1,2,nuanced characters,nuanced characters:2
15859,micro_tags,nudity,1,2,nudity,nudity:2
15860,micro_tags,nukige,1,2,nukige,nukige:2
15861,micro_tags,number crunching,1,2,number crunching,number crunching:2
15862,micro_tags,nurturing gameplay,1,2,nurturing gameplay,nurturing gameplay:2
15863,micro_tags,object collision,1,2,object collision,object collision:2
15864,micro_tags,object descriptions,1,2,object descriptions,object descriptions:2
15865,micro_tags,object matching,1,2,object matching,object matching:2
15866,micro_tags,object throwing,1,2,object throwing,object throwing:2
15867,micro_tags,obscure,1,2,obscure,obscure:2
15868,micro_tags,observation challenge,2,2,observation challenge | observational challenge,observation challenge:1; observational challenge:1
15869,micro_tags,observation focus,1,2,observation focus,observation focus:2
15870,micro_tags,observation skills,2,2,observation skills | observational skills,observation skills:1; observational skills:1
