group_id,context,representative_tag,member_count,total_occurrences,members,member_occurrences
6638,uniqueness,immersive setting,1,3,immersive setting,immersive setting:3
6639,uniqueness,indie RPG,1,3,indie RPG,indie RPG:3
6640,uniqueness,indie feel,1,3,indie feel,indie feel:3
6641,uniqueness,indie influence,1,3,indie influence,indie influence:3
6642,uniqueness,indie project,1,3,indie project,indie project:3
6643,uniqueness,industry standard,1,3,industry standard,industry standard:3
6644,uniqueness,inexpensive,1,3,inexpensive,inexpensive:3
6645,uniqueness,innovative choices,1,3,innovative choices,innovative choices:3
6646,uniqueness,intellectual challenge,1,3,intellectual challenge,intellectual challenge:3
6647,uniqueness,intelligent design,1,3,intelligent design,intelligent design:3
6648,uniqueness,interactive details,1,3,interactive details,interactive details:3
6649,uniqueness,interactive humor,1,3,interactive humor,interactive humor:3
6650,uniqueness,interconnected,1,3,interconnected,interconnected:3
6651,uniqueness,interconnected systems,1,3,interconnected systems,interconnected systems:3
6652,uniqueness,inventive,1,3,inventive,inventive:3
6653,uniqueness,inventive mechanics,1,3,inventive mechanics,inventive mechanics:3
6654,uniqueness,inventory management,1,3,inventory management,inventory management:3
6655,uniqueness,island management,1,3,island management,island management:3
6656,uniqueness,item variety,1,3,item variety,item variety:3
6657,uniqueness,jank,1,3,jank,jank:3
6658,uniqueness,janky combat,2,3,janky combat | jank combat,janky combat:2; jank combat:1
6659,uniqueness,janky design,1,3,janky design,janky design:3
6660,uniqueness,janky experience,1,3,janky experience,janky experience:3
6661,uniqueness,japanese voice,1,3,japanese voice,japanese voice:3
6662,uniqueness,jiggle physics,1,3,jiggle physics,jiggle physics:3
6663,uniqueness,jumpscares,1,3,jumpscares,jumpscares:3
6664,uniqueness,korean culture,1,3,korean culture,korean culture:3
6665,uniqueness,labyrinthine,1,3,labyrinthine,labyrinthine:3
6666,uniqueness,lack of charm,1,3,lack of charm,lack of charm:3
6667,uniqueness,lack of choices,1,3,lack of choices,lack of choices:3
6668,uniqueness,lack of direction,1,3,lack of direction,lack of direction:3
6669,uniqueness,lack of interaction,1,3,lack of interaction,lack of interaction:3
6670,uniqueness,lack of progression,1,3,lack of progression,lack of progression:3
6671,uniqueness,lack of save,1,3,lack of save,lack of save:3
6672,uniqueness,lack of voice,1,3,lack of voice,lack of voice:3
6673,uniqueness,language challenge,1,3,language challenge,language challenge:3
6674,uniqueness,language issues,1,3,language issues,language issues:3
6675,uniqueness,legacy status,1,3,legacy status,legacy status:3
6676,uniqueness,legacy support,1,3,legacy support,legacy support:3
6677,uniqueness,legacy system,1,3,legacy system,legacy system:3
6678,uniqueness,legacy title,1,3,legacy title,legacy title:3
6679,uniqueness,level cap,2,3,level cap | tight level cap,level cap:2; tight level cap:1
6680,uniqueness,level count,2,3,level count | high level count,level count:2; high level count:1
6681,uniqueness,level creation,2,3,level creation | custom level creation,level creation:2; custom level creation:1
6682,uniqueness,licensed content,1,3,licensed content,licensed content:3
6683,uniqueness,licensed game,1,3,licensed game,licensed game:3
6684,uniqueness,life simulation,1,3,life simulation,life simulation:3
6685,uniqueness,light RPG,1,3,light RPG,light RPG:3
6686,uniqueness,light challenge,1,3,light challenge,light challenge:3
6687,uniqueness,light puzzle,1,3,light puzzle,light puzzle:3
6688,uniqueness,light puzzles,2,3,light puzzles | light based puzzles,light puzzles:2; light based puzzles:1
6689,uniqueness,lighting effects,1,3,lighting effects,lighting effects:3
6690,uniqueness,limitations,1,3,limitations,limitations:3
6691,uniqueness,limited exploration,1,3,limited exploration,limited exploration:3
6692,uniqueness,limited interactivity,1,3,limited interactivity,limited interactivity:3
6693,uniqueness,limited map,1,3,limited map,limited map:3
6694,uniqueness,limited settings,1,3,limited settings,limited settings:3
6695,uniqueness,limited towers,1,3,limited towers,limited towers:3
6696,uniqueness,limited weapons,1,3,limited weapons,limited weapons:3
6697,uniqueness,literary references,1,3,literary references,literary references:3
6698,uniqueness,localization issues,1,3,localization issues,localization issues:3
6699,uniqueness,lockable toolbar,1,3,lockable toolbar,lockable toolbar:3
6700,uniqueness,long history,1,3,long history,long history:3
6701,uniqueness,lovable characters,1,3,lovable characters,lovable characters:3
6702,uniqueness,lovecraft influence,1,3,lovecraft influence,lovecraft influence:3
6703,uniqueness,low barrier,1,3,low barrier,low barrier:3
6704,uniqueness,low player base,1,3,low player base,low player base:3
6705,uniqueness,low poly aesthetic,1,3,low poly aesthetic,low poly aesthetic:3
6706,uniqueness,low polygon,1,3,low polygon,low polygon:3
6707,uniqueness,low tech,1,3,low tech,low tech:3
6708,uniqueness,low value,1,3,low value,low value:3
6709,uniqueness,malware,1,3,malware,malware:3
6710,uniqueness,manual control,1,3,manual control,manual control:3
6711,uniqueness,manual dependency,1,3,manual dependency,manual dependency:3
6712,uniqueness,marble mechanics,1,3,marble mechanics,marble mechanics:3
6713,uniqueness,math based,1,3,math based,math based:3
6714,uniqueness,mature storytelling,1,3,mature storytelling,mature storytelling:3
6715,uniqueness,maze navigation,1,3,maze navigation,maze navigation:3
6716,uniqueness,mechanical design,1,3,mechanical design,mechanical design:3
6717,uniqueness,medieval theme,1,3,medieval theme,medieval theme:3
6718,uniqueness,menu design,1,3,menu design,menu design:3
6719,uniqueness,mini game,2,3,mini game | secret mini game,mini game:2; secret mini game:1
6720,uniqueness,mini game variety,1,3,mini game variety,mini game variety:3
6721,uniqueness,miniature,1,3,miniature,miniature:3
6722,uniqueness,minimalist graphics,1,3,minimalist graphics,minimalist graphics:3
6723,uniqueness,missed potential,1,3,missed potential,missed potential:3
6724,uniqueness,mixed reality,1,3,mixed reality,mixed reality:3
6725,uniqueness,mobile,1,3,mobile,mobile:3
6726,uniqueness,mobile roots,1,3,mobile roots,mobile roots:3
6727,uniqueness,modded experience,1,3,modded experience,modded experience:3
6728,uniqueness,modernized,1,3,modernized,modernized:3
6729,uniqueness,modest scope,1,3,modest scope,modest scope:3
6730,uniqueness,modularity,1,3,modularity,modularity:3
6731,uniqueness,momentum,1,3,momentum,momentum:3
6732,uniqueness,monetization,1,3,monetization,monetization:3
6733,uniqueness,motion capture,1,3,motion capture,motion capture:3
6734,uniqueness,motion sickness,1,3,motion sickness,motion sickness:3
6735,uniqueness,multiplayer cooperation,1,3,multiplayer cooperation,multiplayer cooperation:3
6736,uniqueness,multiplayer experience,1,3,multiplayer experience,multiplayer experience:3
6737,uniqueness,multiplayer mechanics,1,3,multiplayer mechanics,multiplayer mechanics:3
6738,uniqueness,multiplayer options,1,3,multiplayer options,multiplayer options:3
6739,uniqueness,multitasking,1,3,multitasking,multitasking:3
6740,uniqueness,music interaction,2,3,music interaction | musical interaction,music interaction:2; musical interaction:1
6741,uniqueness,music sync,1,3,music sync,music sync:3
6742,uniqueness,music tracks,1,3,music tracks,music tracks:3
6743,uniqueness,musou style,1,3,musou style,musou style:3
6744,uniqueness,mutation system,1,3,mutation system,mutation system:3
6745,uniqueness,mystery elements,1,3,mystery elements,mystery elements:3
6746,uniqueness,mythological setting,1,3,mythological setting,mythological setting:3
6747,uniqueness,narrative complexity,1,3,narrative complexity,narrative complexity:3
6748,uniqueness,narrative flaws,1,3,narrative flaws,narrative flaws:3
6749,uniqueness,neon,1,3,neon,neon:3
6750,uniqueness,nes style,1,3,nes style,nes style:3
6751,uniqueness,niche community,1,3,niche community,niche community:3
6752,uniqueness,niche simulation,1,3,niche simulation,niche simulation:3
6753,uniqueness,ninja,1,3,ninja,ninja:3
6754,uniqueness,no checkpoints,1,3,no checkpoints,no checkpoints:3
6755,uniqueness,no classes,1,3,no classes,no classes:3
6756,uniqueness,no deck building,1,3,no deck building,no deck building:3
6757,uniqueness,no jump,1,3,no jump,no jump:3
6758,uniqueness,no luck,1,3,no luck,no luck:3
6759,uniqueness,no save feature,1,3,no save feature,no save feature:3
6760,uniqueness,no save mechanic,1,3,no save mechanic,no save mechanic:3
6761,uniqueness,no weapons,1,3,no weapons,no weapons:3
6762,uniqueness,non conventional,1,3,non conventional,non conventional:3
6763,uniqueness,non linear paths,2,3,non linear paths | nonlinear paths,non linear paths:2; nonlinear paths:1
6764,uniqueness,non serious,1,3,non serious,non serious:3
6765,uniqueness,nonlinear play,1,3,nonlinear play,nonlinear play:3
6766,uniqueness,nostalgic appeal,1,3,nostalgic appeal,nostalgic appeal:3
6767,uniqueness,nostalgic references,1,3,nostalgic references,nostalgic references:3
6768,uniqueness,novel experience,1,3,novel experience,novel experience:3
6769,uniqueness,nsfw content,1,3,nsfw content,nsfw content:3
6770,uniqueness,object interaction,1,3,object interaction,object interaction:3
6771,uniqueness,obscure,1,3,obscure,obscure:3
6772,uniqueness,older game,1,3,older game,older game:3
6773,uniqueness,one button,1,3,one button,one button:3
6774,uniqueness,one life,1,3,one life,one life:3
6775,uniqueness,one time payment,1,3,one time payment,one time payment:3
6776,uniqueness,one time purchase,1,3,one time purchase,one time purchase:3
6777,uniqueness,ongoing development,1,3,ongoing development,ongoing development:3
6778,uniqueness,online adaptation,1,3,online adaptation,online adaptation:3
6779,uniqueness,original design,1,3,original design,original design:3
6780,uniqueness,original music,1,3,original music,original music:3
6781,uniqueness,original story,1,3,original story,original story:3
6782,uniqueness,over the top action,1,3,over the top action,over the top action:3
6783,uniqueness,p2w elements,1,3,p2w elements,p2w elements:3
6784,uniqueness,party mechanics,1,3,party mechanics,party mechanics:3
6785,uniqueness,pay to play,1,3,pay to play,pay to play:3
6786,uniqueness,pc adaptation,1,3,pc adaptation,pc adaptation:3
6787,uniqueness,personal touch,1,3,personal touch,personal touch:3
6788,uniqueness,perspective shifting,1,3,perspective shifting,perspective shifting:3
6789,uniqueness,pet mechanics,1,3,pet mechanics,pet mechanics:3
6790,uniqueness,physical activity,1,3,physical activity,physical activity:3
6791,uniqueness,physics issues,1,3,physics issues,physics issues:3
6792,uniqueness,physics quirks,1,3,physics quirks,physics quirks:3
6793,uniqueness,piano soundtrack,1,3,piano soundtrack,piano soundtrack:3
6794,uniqueness,piece variety,1,3,piece variety,piece variety:3
6795,uniqueness,pixelart,1,3,pixelart,pixelart:3
6796,uniqueness,pixelated graphics,1,3,pixelated graphics,pixelated graphics:3
6797,uniqueness,platforming mechanics,1,3,platforming mechanics,platforming mechanics:3
6798,uniqueness,play style,2,3,play style | innovative play style,play style:2; innovative play style:1
6799,uniqueness,playability,1,3,playability,playability:3
6800,uniqueness,player skill,1,3,player skill,player skill:3
6801,uniqueness,polished early access,1,3,polished early access,polished early access:3
6802,uniqueness,poor animation,1,3,poor animation,poor animation:3
6803,uniqueness,port issues,1,3,port issues,port issues:3
6804,uniqueness,port quality,2,3,port quality | poor port quality,port quality:2; poor port quality:1
6805,uniqueness,post apocalyptic,2,3,post apocalyptic | cozy post apocalyptic,post apocalyptic:2; cozy post apocalyptic:1
6806,uniqueness,powerup variety,2,3,powerup variety | power up variety,powerup variety:2; power up variety:1
6807,uniqueness,pricey,1,3,pricey,pricey:3
6808,uniqueness,production chains,1,3,production chains,production chains:3
6809,uniqueness,promising concept,1,3,promising concept,promising concept:3
6810,uniqueness,prototype feel,1,3,prototype feel,prototype feel:3
6811,uniqueness,psychological themes,1,3,psychological themes,psychological themes:3
6812,uniqueness,puzzle logic,1,3,puzzle logic,puzzle logic:3
6813,uniqueness,quick battles,1,3,quick battles,quick battles:3
6814,uniqueness,quick gameplay,1,3,quick gameplay,quick gameplay:3
6815,uniqueness,quirky AI,1,3,quirky AI,quirky AI:3
6816,uniqueness,quirky errors,1,3,quirky errors,quirky errors:3
6817,uniqueness,quirky graphics,1,3,quirky graphics,quirky graphics:3
6818,uniqueness,quirky items,1,3,quirky items,quirky items:3
6819,uniqueness,quirky npcs,1,3,quirky npcs,quirky npcs:3
6820,uniqueness,quirky premise,1,3,quirky premise,quirky premise:3
6821,uniqueness,quirky translation,1,3,quirky translation,quirky translation:3
6822,uniqueness,railroad focus,1,3,railroad focus,railroad focus:3
6823,uniqueness,random generation,1,3,random generation,random generation:3
6824,uniqueness,random loot,1,3,random loot,random loot:3
6825,uniqueness,rc focus,2,3,rc focus | rct focus,rc focus:2; rct focus:1
6826,uniqueness,real-time turn-based,2,3,real-time turn-based | real-time vs turn-based,real-time turn-based:2; real-time vs turn-based:1
6827,uniqueness,realistic AI,1,3,realistic AI,realistic AI:3
6828,uniqueness,realistic environment,1,3,realistic environment,realistic environment:3
6829,uniqueness,realistic models,1,3,realistic models,realistic models:3
6830,uniqueness,red herrings,1,3,red herrings,red herrings:3
6831,uniqueness,references,1,3,references,references:3
6832,uniqueness,relationship focus,1,3,relationship focus,relationship focus:3
6833,uniqueness,remaster quality,1,3,remaster quality,remaster quality:3
6834,uniqueness,remastered graphics,1,3,remastered graphics,remastered graphics:3
6835,uniqueness,resource challenges,1,3,resource challenges,resource challenges:3
6836,uniqueness,retro futuristic,1,3,retro futuristic,retro futuristic:3
6837,uniqueness,retro soundtrack,1,3,retro soundtrack,retro soundtrack:3
6838,uniqueness,rewind mechanic,1,3,rewind mechanic,rewind mechanic:3
6839,uniqueness,rhythm,1,3,rhythm,rhythm:3
6840,uniqueness,rich content,1,3,rich content,rich content:3
6841,uniqueness,rich dialogue,1,3,rich dialogue,rich dialogue:3
6842,uniqueness,rng,1,3,rng,rng:3
6843,uniqueness,rng challenges,1,3,rng challenges,rng challenges:3
6844,uniqueness,road trip theme,2,3,road trip theme | roadtrip theme,road trip theme:2; roadtrip theme:1
6845,uniqueness,robotic enemies,2,3,robotic enemies | robot enemies,robotic enemies:2; robot enemies:1
6846,uniqueness,robotics,1,3,robotics,robotics:3
6847,uniqueness,roomscale,1,3,roomscale,roomscale:3
6848,uniqueness,rpgmaker assets,1,3,rpgmaker assets,rpgmaker assets:3
6849,uniqueness,rts elements,1,3,rts elements,rts elements:3
6850,uniqueness,rube goldberg,1,3,rube goldberg,rube goldberg:3
6851,uniqueness,sale recommendation,1,3,sale recommendation,sale recommendation:3
6852,uniqueness,sandbox RPG,1,3,sandbox RPG,sandbox RPG:3
6853,uniqueness,satirical commentary,1,3,satirical commentary,satirical commentary:3
6854,uniqueness,sci fi elements,1,3,sci fi elements,sci fi elements:3
6855,uniqueness,seasonal,1,3,seasonal,seasonal:3
6856,uniqueness,secret levels,1,3,secret levels,secret levels:3
6857,uniqueness,self aware humor,1,3,self aware humor,self aware humor:3
6858,uniqueness,self contained,1,3,self contained,self contained:3
6859,uniqueness,self published,1,3,self published,self published:3
6860,uniqueness,sensitive topics,1,3,sensitive topics,sensitive topics:3
6861,uniqueness,series expansion,1,3,series expansion,series expansion:3
6862,uniqueness,server dependence,1,3,server dependence,server dependence:3
6863,uniqueness,ship diversity,1,3,ship diversity,ship diversity:3
6864,uniqueness,ship management,1,3,ship management,ship management:3
6865,uniqueness,shmup,1,3,shmup,shmup:3
6866,uniqueness,short,1,3,short,short:3
6867,uniqueness,short sessions,1,3,short sessions,short sessions:3
6868,uniqueness,shovelware,1,3,shovelware,shovelware:3
6869,uniqueness,simple story,1,3,simple story,simple story:3
6870,uniqueness,simplistic,1,3,simplistic,simplistic:3
6871,uniqueness,single player mmo,2,3,single player mmo | singleplayer mmo,single player mmo:2; singleplayer mmo:1
6872,uniqueness,single screen,1,3,single screen,single screen:3
6873,uniqueness,singleplayer,1,3,singleplayer,singleplayer:3
6874,uniqueness,skill tree,2,3,skill tree | lackluster skill tree,skill tree:2; lackluster skill tree:1
6875,uniqueness,skill trees,2,3,skill trees | independent skill trees,skill trees:2; independent skill trees:1
6876,uniqueness,slapstick,1,3,slapstick,slapstick:3
6877,uniqueness,slow motion,1,3,slow motion,slow motion:3
6878,uniqueness,small worlds,1,3,small worlds,small worlds:3
6879,uniqueness,sniper mechanics,1,3,sniper mechanics,sniper mechanics:3
6880,uniqueness,social play,1,3,social play,social play:3
6881,uniqueness,sokoban,1,3,sokoban,sokoban:3
6882,uniqueness,sokoban inspired,1,3,sokoban inspired,sokoban inspired:3
6883,uniqueness,sokoban style,1,3,sokoban style,sokoban style:3
6884,uniqueness,solo development,1,3,solo development,solo development:3
6885,uniqueness,sound,1,3,sound,sound:3
6886,uniqueness,space combat,1,3,space combat,space combat:3
6887,uniqueness,specialized,1,3,specialized,specialized:3
6888,uniqueness,speed mechanics,1,3,speed mechanics,speed mechanics:3
6889,uniqueness,spell diversity,1,3,spell diversity,spell diversity:3
6890,uniqueness,spell mechanics,1,3,spell mechanics,spell mechanics:3
6891,uniqueness,spy theme,1,3,spy theme,spy theme:3
6892,uniqueness,star wars theme,1,3,star wars theme,star wars theme:3
6893,uniqueness,stock assets,1,3,stock assets,stock assets:3
6894,uniqueness,storybook art,1,3,storybook art,storybook art:3
6895,uniqueness,strategic choices,1,3,strategic choices,strategic choices:3
6896,uniqueness,streamlined mechanics,1,3,streamlined mechanics,streamlined mechanics:3
6897,uniqueness,stripped down design,1,3,stripped down design,stripped down design:3
6898,uniqueness,strong soundtrack,1,3,strong soundtrack,strong soundtrack:3
6899,uniqueness,student project,1,3,student project,student project:3
6900,uniqueness,stylized,1,3,stylized,stylized:3
6901,uniqueness,submarine focus,1,3,submarine focus,submarine focus:3
6902,uniqueness,subscription model,1,3,subscription model,subscription model:3
6903,uniqueness,subtle storytelling,1,3,subtle storytelling,subtle storytelling:3
6904,uniqueness,supernatural,1,3,supernatural,supernatural:3
6905,uniqueness,surreal,1,3,surreal,surreal:3
6906,uniqueness,survival horror,1,3,survival horror,survival horror:3
6907,uniqueness,symbolic,1,3,symbolic,symbolic:3
6908,uniqueness,synth soundtrack,1,3,synth soundtrack,synth soundtrack:3
6909,uniqueness,systemic,1,3,systemic,systemic:3
6910,uniqueness,systemic depth,1,3,systemic depth,systemic depth:3
6911,uniqueness,tabletop influence,1,3,tabletop influence,tabletop influence:3
6912,uniqueness,tabletop integration,1,3,tabletop integration,tabletop integration:3
6913,uniqueness,tabletop roots,1,3,tabletop roots,tabletop roots:3
6914,uniqueness,tabletop simulation,1,3,tabletop simulation,tabletop simulation:3
6915,uniqueness,tabletop style,1,3,tabletop style,tabletop style:3
6916,uniqueness,tactical shooter,2,3,tactical shooter | tactical cover shooter,tactical shooter:2; tactical cover shooter:1
6917,uniqueness,tank variety,1,3,tank variety,tank variety:3
6918,uniqueness,team based,1,3,team based,team based:3
6919,uniqueness,team dynamics,1,3,team dynamics,team dynamics:3
6920,uniqueness,technical,1,3,technical,technical:3
6921,uniqueness,template reliance,1,3,template reliance,template reliance:3
6922,uniqueness,text adventure,1,3,text adventure,text adventure:3
6923,uniqueness,thematic blend,1,3,thematic blend,thematic blend:3
6924,uniqueness,thematic twist,1,3,thematic twist,thematic twist:3
6925,uniqueness,theme variation,1,3,theme variation,theme variation:3
6926,uniqueness,themed,1,3,themed,themed:3
6927,uniqueness,time bending,1,3,time bending,time bending:3
6928,uniqueness,time investment,1,3,time investment,time investment:3
6929,uniqueness,time killer,1,3,time killer,time killer:3
6930,uniqueness,time management,2,3,time management | relaxed time management,time management:2; relaxed time management:1
6931,uniqueness,time travel mechanic,2,3,time travel mechanic | time mechanic,time travel mechanic:2; time mechanic:1
6932,uniqueness,timeless gameplay,1,3,timeless gameplay,timeless gameplay:3
6933,uniqueness,timelessness,1,3,timelessness,timelessness:3
6934,uniqueness,timing mechanics,1,3,timing mechanics,timing mechanics:3
6935,uniqueness,top-down shooter,1,3,top-down shooter,top-down shooter:3
6936,uniqueness,toys to life,1,3,toys to life,toys to life:3
6937,uniqueness,track design,1,3,track design,track design:3
6938,uniqueness,train focus,1,3,train focus,train focus:3
6939,uniqueness,translation flaws,1,3,translation flaws,translation flaws:3
6940,uniqueness,trophy system,1,3,trophy system,trophy system:3
6941,uniqueness,tug of war,1,3,tug of war,tug of war:3
6942,uniqueness,twisted,1,3,twisted,twisted:3
6943,uniqueness,ultrawide support,1,3,ultrawide support,ultrawide support:3
6944,uniqueness,uncompromising,1,3,uncompromising,uncompromising:3
6945,uniqueness,underrated gem,1,3,underrated gem,underrated gem:3
6946,uniqueness,unexpected elements,1,3,unexpected elements,unexpected elements:3
6947,uniqueness,unexpected fun,1,3,unexpected fun,unexpected fun:3
6948,uniqueness,unexpected scares,1,3,unexpected scares,unexpected scares:3
6949,uniqueness,unfinished content,1,3,unfinished content,unfinished content:3
6950,uniqueness,unfinished state,1,3,unfinished state,unfinished state:3
6951,uniqueness,unique heroes,1,3,unique heroes,unique heroes:3
6952,uniqueness,unique mechanic,1,3,unique mechanic,unique mechanic:3
6953,uniqueness,upgraded mechanics,2,3,upgraded mechanics | upgrade mechanics,upgraded mechanics:2; upgrade mechanics:1
6954,uniqueness,user levels,1,3,user levels,user levels:3
6955,uniqueness,varied skills,1,3,varied skills,varied skills:3
6956,uniqueness,varied vehicles,1,3,varied vehicles,varied vehicles:3
6957,uniqueness,vector graphics,1,3,vector graphics,vector graphics:3
6958,uniqueness,vehicle diversity,1,3,vehicle diversity,vehicle diversity:3
6959,uniqueness,vehicle mechanics,1,3,vehicle mechanics,vehicle mechanics:3
6960,uniqueness,vehicular,1,3,vehicular,vehicular:3
6961,uniqueness,virtual reality,1,3,virtual reality,virtual reality:3
6962,uniqueness,visual artistry,1,3,visual artistry,visual artistry:3
6963,uniqueness,visual details,1,3,visual details,visual details:3
6964,uniqueness,visual enhancements,1,3,visual enhancements,visual enhancements:3
6965,uniqueness,visual improvements,1,3,visual improvements,visual improvements:3
6966,uniqueness,visual novel blend,1,3,visual novel blend,visual novel blend:3
6967,uniqueness,visual novel format,1,3,visual novel format,visual novel format:3
6968,uniqueness,visual novel innovation,2,3,visual novel innovation | visual innovation,visual novel innovation:2; visual innovation:1
6969,uniqueness,visual novel integration,2,3,visual novel integration | visual integration,visual novel integration:2; visual integration:1
6970,uniqueness,voice chat,1,3,voice chat,voice chat:3
6971,uniqueness,voice recognition,1,3,voice recognition,voice recognition:3
6972,uniqueness,voxel graphics,1,3,voxel graphics,voxel graphics:3
6973,uniqueness,weapon system,1,3,weapon system,weapon system:3
6974,uniqueness,wind mechanics,1,3,wind mechanics,wind mechanics:3
6975,uniqueness,world map,2,3,world map | real world map,world map:2; real world map:1
6976,uniqueness,writing style,1,3,writing style,writing style:3
6977,uniqueness,yuri focus,1,3,yuri focus,yuri focus:3
6978,uniqueness,zelda inspired,2,3,zelda inspired | zeldaii inspired,zelda inspired:2; zeldaii inspired:1
6979,uniqueness,zen experience,1,3,zen experience,zen experience:3
6980,uniqueness,zero gravity,1,3,zero gravity,zero gravity:3
6981,uniqueness,zombie AI,2,3,zombie AI | dynamic zombie AI,zombie AI:2; dynamic zombie AI:1
6982,vibe,abrasive,1,3,abrasive,abrasive:3
6983,vibe,absorbing,1,3,absorbing,absorbing:3
6984,vibe,accessibility,1,3,accessibility,accessibility:3
6985,vibe,addiction,1,3,addiction,addiction:3
6986,vibe,addictive gameplay,1,3,addictive gameplay,addictive gameplay:3
6987,vibe,amateurish,1,3,amateurish,amateurish:3
6988,vibe,anime style,1,3,anime style,anime style:3
6989,vibe,anticipatory,1,3,anticipatory,anticipatory:3
6990,vibe,arcade style,1,3,arcade style,arcade style:3
6991,vibe,awkwardness,1,3,awkwardness,awkwardness:3
6992,vibe,bold,1,3,bold,bold:3
6993,vibe,breezy,1,3,breezy,breezy:3
6994,vibe,camaraderie,1,3,camaraderie,camaraderie:3
6995,vibe,carefree,1,3,carefree,carefree:3
6996,vibe,casual challenge,1,3,casual challenge,casual challenge:3
6997,vibe,casual play,1,3,casual play,casual play:3
6998,vibe,child friendly,1,3,child friendly,child friendly:3
6999,vibe,colorful art,1,3,colorful art,colorful art:3
7000,vibe,colorful visuals,1,3,colorful visuals,colorful visuals:3
7001,vibe,colourful,1,3,colourful,colourful:3
7002,vibe,compulsive,1,3,compulsive,compulsive:3
7003,vibe,consistent,1,3,consistent,consistent:3
7004,vibe,corny,1,3,corny,corny:3
7005,vibe,cryptic,1,3,cryptic,cryptic:3
7006,vibe,cutesy,1,3,cutesy,cutesy:3
7007,vibe,darkly humorous,1,3,darkly humorous,darkly humorous:3
7008,vibe,deliberate,1,3,deliberate,deliberate:3
7009,vibe,depth,1,3,depth,depth:3
7010,vibe,desolation,1,3,desolation,desolation:3
7011,vibe,devastating,1,3,devastating,devastating:3
7012,vibe,discontent,1,3,discontent,discontent:3
7013,vibe,dreadful,1,3,dreadful,dreadful:3
7014,vibe,dream like,1,3,dream like,dream like:3
7015,vibe,dry,1,3,dry,dry:3
7016,vibe,dynamic music,1,3,dynamic music,dynamic music:3
7017,vibe,early access,1,3,early access,early access:3
7018,vibe,ease,1,3,ease,ease:3
7019,vibe,easy,1,3,easy,easy:3
7020,vibe,electronic,1,3,electronic,electronic:3
7021,vibe,emotional rollercoaster,1,3,emotional rollercoaster,emotional rollercoaster:3
7022,vibe,emotional weight,1,3,emotional weight,emotional weight:3
7023,vibe,empathetic,1,3,empathetic,empathetic:3
7024,vibe,empowerment,1,3,empowerment,empowerment:3
7025,vibe,engaging atmosphere,1,3,engaging atmosphere,engaging atmosphere:3
7026,vibe,engaging music,1,3,engaging music,engaging music:3
7027,vibe,enthusiasm,1,3,enthusiasm,enthusiasm:3
7028,vibe,epic soundtrack,1,3,epic soundtrack,epic soundtrack:3
7029,vibe,evocative,1,3,evocative,evocative:3
7030,vibe,familiarity,1,3,familiarity,familiarity:3
7031,vibe,fascinating,1,3,fascinating,fascinating:3
7032,vibe,feel,1,3,feel,feel:3
7033,vibe,feel good,1,3,feel good,feel good:3
7034,vibe,flexible,1,3,flexible,flexible:3
7035,vibe,fluffy,1,3,fluffy,fluffy:3
7036,vibe,forgettable,1,3,forgettable,forgettable:3
7037,vibe,freedom,1,3,freedom,freedom:3
7038,vibe,friendly competition,1,3,friendly competition,friendly competition:3
7039,vibe,frivolous,1,3,frivolous,frivolous:3
7040,vibe,gorgeous art,1,3,gorgeous art,gorgeous art:3
7041,vibe,gorgeous artwork,1,3,gorgeous artwork,gorgeous artwork:3
7042,vibe,grim atmosphere,1,3,grim atmosphere,grim atmosphere:3
7043,vibe,grittiness,1,3,grittiness,grittiness:3
7044,vibe,groovy,1,3,groovy,groovy:3
7045,vibe,guilty pleasure,1,3,guilty pleasure,guilty pleasure:3
7046,vibe,hands-on,1,3,hands-on,hands-on:3
7047,vibe,harsh,1,3,harsh,harsh:3
7048,vibe,headache,1,3,headache,headache:3
7049,vibe,hopeless,1,3,hopeless,hopeless:3
7050,vibe,immersive feel,1,3,immersive feel,immersive feel:3
7051,vibe,immersive music,1,3,immersive music,immersive music:3
7052,vibe,impactful,1,3,impactful,impactful:3
7053,vibe,improvement,1,3,improvement,improvement:3
7054,vibe,inconsistent,1,3,inconsistent,inconsistent:3
7055,vibe,indifferent,1,3,indifferent,indifferent:3
7056,vibe,inspiration,1,3,inspiration,inspiration:3
7057,vibe,intense strategy,1,3,intense strategy,intense strategy:3
7058,vibe,interactive,1,3,interactive,interactive:3
7059,vibe,intimidating,1,3,intimidating,intimidating:3
7060,vibe,irony,1,3,irony,irony:3
7061,vibe,jazzy,1,3,jazzy,jazzy:3
7062,vibe,juvenile,1,3,juvenile,juvenile:3
7063,vibe,linear,1,3,linear,linear:3
7064,vibe,longing,1,3,longing,longing:3
7065,vibe,lovely,1,3,lovely,lovely:3
7066,vibe,low budget,1,3,low budget,low budget:3
7067,vibe,menacing,1,3,menacing,menacing:3
7068,vibe,mesmerizing,1,3,mesmerizing,mesmerizing:3
7069,vibe,mischievous,1,3,mischievous,mischievous:3
7070,vibe,moderate,1,3,moderate,moderate:3
7071,vibe,monochrome,1,3,monochrome,monochrome:3
7072,vibe,musical,1,3,musical,musical:3
7073,vibe,niche appeal,1,3,niche appeal,niche appeal:3
7074,vibe,nightmarish,1,3,nightmarish,nightmarish:3
7075,vibe,offensive,1,3,offensive,offensive:3
7076,vibe,open ended,1,3,open ended,open ended:3
7077,vibe,otherworldly,1,3,otherworldly,otherworldly:3
